26
14 14	
	 1.8786411358163458242e-07 2.3287670672891566553e-08 -3.5546224133911400561e-08 1.6238490495653059266e-10 -1.1906017525343913822e-08 -1.88222405520309322e-09 -9.0942330150164019844e-09   0   0   0   0   0   0   0
	 2.3287670672891566553e-08 1.6407447541904974451e-08 -4.6713887941223456993e-09 -1.5440690554506284068e-09 -1.2795269385887006717e-09 -5.0884948709265440852e-09 1.8030351393480657396e-09   0   0   0   0   0   0   0
	 -3.5546224133911400561e-08 -4.6713887941223456993e-09 4.1062086816408247683e-08 -2.8144075659121417941e-09 -2.0286514968061592907e-08 -7.5385894172576340749e-10 8.1264914790039762142e-09   0   0   0   0   0   0   0
	 1.6238490495653059266e-10 -1.5440690554506284068e-09 -2.8144075659121417941e-09 7.0765197456088886037e-08 1.2436095736309837834e-08 8.1694770913444476923e-08 -4.6059322940645730682e-08   0   0   0   0   0   0   0
	 -1.1906017525343913822e-08 -1.2795269385887006717e-09 -2.0286514968061592907e-08 1.2436095736309837834e-08 2.1527586948644451277e-07 -2.3951812110958590992e-08 -6.6773892220814625295e-08   0   0   0   0   0   0   0
	 -1.88222405520309322e-09 -5.0884948709265440852e-09 -7.5385894172576340749e-10 8.1694770913444476923e-08 -2.3951812110958590992e-08 2.1936299836124374589e-07 -2.4806933683001241967e-08   0   0   0   0   0   0   0
	 -9.0942330150164019844e-09 1.8030351393480657396e-09 8.1264914790039762142e-09 -4.6059322940645730682e-08 -6.6773892220814625295e-08 -2.4806933683001241967e-08 1.7919192472617108295e-07   0   0   0   0   0   0   0
	   0   0   0   0   0   0   0   0   0   0   0   0   0   0
	   0   0   0   0   0   0   0   0   0   0   0   0   0   0
	   0   0   0   0   0   0   0   0   0   0   0   0   0   0
	   0   0   0   0   0   0   0   0   0   0   0   0   0   0
	   0   0   0   0   0   0   0   0   0   0   0   0   0   0
	   0   0   0   0   0   0   0   0   0   0   0   0   0   0
	   0   0   0   0   0   0   0   0   0   0   0   0   0   0
	
14 14	
	 -1.0589492620405768081e-06 -5.8219131468357377578e-08 1.6926954040059338503e-07 -5.0814855582214326089e-11 5.2411356351066423291e-08 1.3332034424958829243e-08 4.5357451106892773922e-08   0   0   0   0   0   0   0
	 -5.8219131468357377578e-08 -2.7580156770186484872e-08 -1.9161628688043649081e-08 -1.4661165931478007157e-08 -6.925119703814833813e-09 -4.5958101557035783656e-09 -1.2758495425396428303e-08   0   0   0   0   0   0   0
	 1.6926954040059338503e-07 -1.9161628688043649081e-08 -9.2985454470958128208e-09 2.9187644267939320346e-08 -4.1040357022272546264e-08 3.4924345570129839625e-08 -3.4454378588935218798e-08   0   0   0   0   0   0   0
	 -5.0814855582214326089e-11 -1.4661165931478007157e-08 2.9187644267939320346e-08 5.4623004178184537576e-08 6.6781822231620906193e-08 5.7217994423629710988e-09 -1.3229537058783242147e-07   0   0   0   0   0   0   0
	 5.2411356351066423291e-08 -6.925119703814833813e-09 -4.1040357022272546264e-08 6.6781822231620906193e-08 1.9314329554028473906e-07 -7.1163539169290568896e-08 -1.0104731434885580566e-07   0   0   0   0   0   0   0
	 1.3332034424958829243e-08 -4.5958101557035783656e-09 3.4924345570129839625e-08 5.7217994423629710988e-09 -7.1163539169290568896e-08 5.9586797038202080216e-08 -4.8356849315998024535e-08   0   0   0   0   0   0   0
	 4.5357451106892773922e-08 -1.2758495425396428303e-08 -3.4454378588935218798e-08 -1.3229537058783242147e-07 -1.0104731434885580566e-07 -4.8356849315998024535e-08 4.1789975679014856194e-07   0   0   0   0   0   0   0
	   0   0   0   0   0   0   0   0   0   0   0   0   0   0
	   0   0   0   0   0   0   0   0   0   0   0   0   0   0
	   0   0   0   0   0   0   0   0   0   0   0   0   0   0
	   0   0   0   0   0   0   0   0   0   0   0   0   0   0
	   0   0   0   0   0   0   0   0   0   0   0   0   0   0
	   0   0   0   0   0   0   0   0   0   0   0   0   0   0
	   0   0   0   0   0   0   0   0   0   0   0   0   0   0
	
14 14	
	 7.882992142122723781e-08 2.2894333023486216062e-09 -1.2880234922902214763e-08 2.3617908850508708653e-09 -4.3235296856267601292e-09 -2.4366883065219655774e-09 -2.400622784999781032e-09   0   0   0   0   0   0   0
	 2.2894333023486216062e-09 1.1819883451673402294e-08 3.1926437501064389185e-09 -1.0128913193346000036e-08 3.5242856936037509616e-09 -7.2962413022804869303e-09 1.301888305771303297e-08   0   0   0   0   0   0   0
	 -1.2880234922902214763e-08 3.1926437501064389185e-09 -3.9270105902221938746e-08 1.2836517963540653405e-09 4.6067090924098043376e-08 -2.0624871122461362936e-08 -6.5652851547626150944e-09   0   0   0   0   0   0   0
	 2.3617908850508708653e-09 -1.0128913193346000036e-08 1.2836517963540653405e-09 -4.2781159972276137609e-08 -5.6901229855461730406e-08 -5.7150914029390679162e-08 5.6420454337477590686e-08   0   0   0   0   0   0   0
	 -4.3235296856267601292e-09 3.5242856936037509616e-09 4.6067090924098043376e-08 -5.6901229855461730406e-08 -2.882386925812096683e-07 6.2265620257239228678e-08 5.4533148398435156596e-08   0   0   0   0   0   0   0
