5
10 10	
	 -4.5432895144475045042e-22 4.8337395787929043477e-06 3.4054832750182385717e-06 2.7886155734073338304e-06 1.450668547015217876e-06   0   0   0   0   0
	 -4.833739578792962793e-06 -5.2927668482088321419e-21 -8.8081177672986623028e-06 -5.9626233286467725613e-06 -3.6971754626855059604e-06   0   0   0   0   0
	 -3.4054832750182707589e-06 8.808117767298667385e-06 -6.485768086663436306e-21 -8.2564515065747479751e-06 -3.1502289288546395561e-06   0   0   0   0   0
	 -2.7886155734073524651e-06 5.9626233286467242805e-06 8.2564515065746886828e-06 -6.4064233713437013545e-21 -4.3155892695196197285e-06   0   0   0   0   0
	 -1.4506685470152369342e-06 3.6971754626855008782e-06 3.1502289288546209214e-06 4.315589269519527402e-06 -1.3966169161133603827e-21   0   0   0   0   0
	   0   0   0   0   0   0   0   0   0   0
	   0   0   0   0   0   0   0   0   0   0
	   0   0   0   0   0   0   0   0   0   0
	   0   0   0   0   0   0   0   0   0   0
	   0   0   0   0   0   0   0   0   0   0
	
10 10	
	 -1.4968867159912727061e-21 -2.3172188451692188515e-07 6.0440745560072500725e-07 -1.3371819572345122602e-06 -4.1522271162377641918e-08   0   0   0   0   0
	 2.3172188451692617325e-07 -1.8920903482143812753e-20 -1.2514046047400753119e-05 -3.5390650214119910915e-06 -1.6812598933224029648e-06   0   0   0   0   0
	 -6.0440745560069292587e-07 1.2514046047400597265e-05 -5.7364975480552469252e-22 -1.2451735163603213147e-05 -1.7778369739079129321e-06   0   0   0   0   0
	 1.3371819572345247539e-06 3.5390650214120711361e-06 1.2451735163603326649e-05 -5.6786595286618906933e-22 -8.1248076556541246241e-06   0   0   0   0   0
	 4.1522271162372202379e-08 1.6812598933223938592e-06 1.7778369739079184378e-06 8.1248076556542059393e-06 -2.3313310082982816553e-21   0   0   0   0   0
	   0   0   0   0   0   0   0   0   0   0
	   0   0   0   0   0   0   0   0   0   0
	   0   0   0   0   0   0   0   0   0   0
	   0   0   0   0   0   0   0   0   0   0
	   0   0   0   0   0   0   0   0   0   0
	
10 10	
	 -4.937376452843666486e-21 -6.0021924589727960161e-07 -8.1746393006390892485e-09 -6.5906501531751157807e-07 -3.130919425508706401e-07   0   0   0   0   0
	 6.0021924589728171919e-07 1.3091668001428860955e-20 -4.2185543275256268898e-06 -2.0933545052632021188e-06 3.9787828259969237991e-08   0   0   0   0   0
	 8.1746393006503537941e-09 4.2185543275256624652e-06 -2.6095351127545929162e-21 -2.4926077388238284574e-06 -5.1584921779285843592e-07   0   0   0   0   0
	 6.5906501531751655439e-07 2.0933545052631597672e-06 2.492607738823790341e-06 1.1706907475394355127e-20 -2.1294978577686060199e-06   0   0   0   0   0
	 3.1309194255087651639e-07 -3.9787828259973724619e-08 5.158492177928468951e-07 2.1294978577686293133e-06 5.8224790953210128097e-22   0   0   0   0   0
	   0   0   0   0   0   0   0   0   0   0
	   0   0   0   0   0   0   0   0   0   0
	   0   0   0   0   0   0   0   0   0   0
	   0   0   0   0   0   0   0   0   0   0
	   0   0   0   0   0   0   0   0   0   0
	
10 10	
	 -3.2598153964949129382e-21 7.7499454128992253137e-07 7.3266713682115460416e-07 -1.5806067970529622619e-07 -7.0873942932250946116e-07   0   0   0   0   0
	 -7.7499454128983994566e-07 4.6722521418233499752e-21 -1.2359103492901902399e-05 -5.2887167750192660227e-06 -7.6774430656482023507e-06   0   0   0   0   0
	 -7.3266713682116010988e-07 1.2359103492901895622e-05 7.3102086634373820767e-23 -1.2127247476610800931e-05 -2.098622899284838402e-06   0   0   0   0   0
	 1.5806067970532359594e-07 5.2887167750193176917e-06 1.2127247476610826342e-05 -1.2161442010301893415e-20 -3.366841138651769026e-06   0   0   0   0   0
	 7.087394293225077671e-07 7.6774430656481684694e-06 2.0986228992848549191e-06 3.3668411386517381093e-06 -3.947202485526478936e-22   0   0   0   0   0
	   0   0   0   0   0   0   0   0   0   0
	   0   0   0   0   0   0   0   0   0   0
	   0   0   0   0   0   0   0   0   0   0
	   0   0   0   0   0   0   0   0   0   0
	   0   0   0   0   0   0   0   0   0   0
	
10 10	
	 -1.580587054223982194e-21 -8.3909011593816773512e-07 -5.9926346772199493359e-08 1.911149030484201288e-07 -1.1105199122824188296e-07   0   0   0   0   0
	 8.3909011593816688808e-07 -3.7263194125806782647e-22 9.8038535303688922171e-07 1.4396514076642349512e-06 -3.4419980329886795061e-07   0   0   0   0   0
	 5.9926346772195747885e-08 -9.8038535303688053962e-07 -3.6501153986492305902e-21 2.3213411682855871188e-07 -3.4434334022140707128e-07   0   0   0   0   0
	 -1.9111490304841880531e-07 -1.4396514076642357983e-06 -2.3213411682854796515e-07 -6.8867858938639976798e-21 8.2845004903843025796e-07   0   0   0   0   0
	 1.1105199122823302881e-07 3.4419980329885434514e-07 3.4434334022138732483e-07 -8.2845004903843036384e-07 -1.0393653643699504145e-21   0   0   0   0   0
	   0   0   0   0   0   0   0   0   0   0
	   0   0   0   0   0   0   0   0   0   0
	   0   0   0   0   0   0   0   0   0   0
	   0   0   0   0   0   0   0   0   0   0
	   0   0   0   0   0   0   0   0   0   0
	
