6144	
	4.344429969	2.20512108	3.176016347	4.344430188	3.17534734
	2.164977743	13.07233225	4.793513612	9.557308707	9.149650787
	10.68277554	3.565284491	23.59490986	7.397083618	16.21836575
	14.07368122	20.3170101	5.506839219	34.04927913	10.35042529
	21.36782913	18.29724738	31.12919749	7.625780236	42.31849733
	13.54405117	24.35739396	21.0369535	41.38943192	10.36226489
	45.42590773	16.4283872	25.0259879	22.06209161	48.16884697
	13.5518341	40.26531265	18.31264857	23.65504031	21.70495767
	47.77514291	16.5224609	25.41765667	18.64340601	20.91804482
	20.60175611	37.34076041	18.48067087	3.389936208	17.22793117
	17.61771925	19.16792595	17.35677897	18.81787187	18.64473054
	14.37757219	14.26603641	17.22003827	7.592471633	17.34459298
	31.63356258	10.8882555	10.9850925	14.38805044	25.98505648
	14.42083131	30.51000997	7.733572869	7.925241164	10.88820726
	31.44630404	10.88850032	17.68131129	5.615510014	5.619225443
	7.617662509	23.02052964	7.725251194	0.8971929212	4.749836385
	4.767883975	5.556875478	6.706513626	5.608789242	16.69748312
	4.982296063	5.393315908	5.102716653	11.04351311	4.738133382
	28.21470697	6.057588923	6.813940955	5.764450267	24.98006628
	4.963521991	30.51500571	7.769213864	8.538862743	6.900036946
	31.50335404	6.048357251	19.25588229	9.829191173	10.24569715
	8.261953472	26.03161955	7.804188926	6.364754496	11.69595928
	11.66429644	9.920503928	6.070014365	9.931845272	39.17801071
	12.68850075	12.68736721	11.89080516	24.55863453	11.84187105
	67.14305469	12.4036691	13.36865509	13.70661811	54.3590394
	12.81601145	80.83485347	10.99735276	13.68827793	14.68663588
	72.74966788	12.46585252	79.01835527	9.020094603	13.48659463
	14.5267146	75.93805498	10.9947213	66.73753869	7.029441324
	12.66328876	13.40687223	67.26235123	8.989170383	50.3261083
	5.356017777	11.28265311	11.69183149	52.73632846	7.013607029
	34.30659871	4.089494899	9.498753957	9.686443965	37.33080728
	5.386322261	20.95181647	3.15589908	7.469026174	7.590391191
	23.86582043	4.177911703	11.01163915	2.403735494	5.336215112
	5.552668588	13.47085264	3.294206848	4.44433677	1.687476942
	3.25359296	3.721480219	6.317617421	2.566789055	0.8541154155
	0.9566203873	1.443313723	2.239805052	2.161848543	1.842076965
	0.3694749599	0.2876741591	0.3005735966	1.129436435	0.5944751011
	1.064917106	0.286446121	0.01200896098	0.4132434966	0.4016872866
	0.01200613709	0.2804881713	9.154120537	3.535277587	10.6521554
	13.06505547	9.543265238	4.779569384	14.89957872	5.821156337
	14.79925458	14.90215921	14.85010766	5.853757177	20.76627004
	8.115688946	19.17294052	17.53072482	20.35198537	7.268680025
	27.18676765	10.89418438	23.17523242	20.06386452	26.15157347
	8.647327885	33.03169729	14.26778013	25.77015756	21.942073
	32.4328491	10.91552415	35.82208873	17.67146377	26.39182604
	22.7101242	37.6243077	14.33271931	32.59990294	20.21151824
	25.19498158	22.55734507	38.54588479	18.03285762	21.62943223
	21.07633841	22.84681883	22.05549108	32.03394958	20.76806569
	5.849764723	19.88352261	19.99217458	21.33714749	17.75248164
	21.56443749	15.49153522	16.9086287	16.78443665	19.78025963
	8.066582728	20.11877584	26.48883158	13.0648201	13.17327588
	16.85247869	20.92156386	16.93023584	25.94984657	9.506845737
	9.583936322	12.97888222	26.20770654	13.04641019	15.22521799
	7.07760781	6.978897822	9.361544534	19.79758461	9.545156583
	2.415693962	6.063238524	6.174112269	7.133628555	6.48401521
	7.140457711	15.00933406	6.333345471	6.949830725	6.626097792
	9.946899562	6.095384935	24.42503411	7.625101955	8.531572826
	7.26375443	21.45373643	6.322515479	24.81477261	9.69815545
	10.44271492	8.421411727	25.86541931	7.619495495	12.46773752
	12.17600497	12.41790005	10.00578585	18.97905464	9.798140138
	13.32376495	14.36212713	14.27292673	12.27238181	3.636076192
	12.44027826	43.60151752	15.43506359	15.84120881	15.032846
	29.85001134	14.71255009	68.01782667	14.9518324	16.86069469
	17.32223607	56.04236216	15.7138526	78.57432766	13.14561568
	17.03629261	18.19517279	71.02782144	15.06602758	74.99680692
	10.69484321	16.25925449	17.45443236	72.12209975	13.12905817
	62.33329408	8.264880188	14.67955416	15.54662177	62.8118888
	10.65358526	46.43455826	6.242951849	12.57120713	13.06668907
	48.65868722	8.300353656	31.3791853	4.726789419	10.1930247
	10.45747563	34.1505982	6.414454402	19.1996757	3.620539956
	7.760149478	8.000189645	21.82593395	5.03943505	10.5251053
	2.750904563	5.481731008	5.897439264	12.67913322	4.021421123
	5.173848388	1.982564882	3.580718009	4.270425265	6.754166849
	3.145053516	2.410654293	1.275671561	2.174531571	3.028678765
	3.485804186	2.282312635	1.054229882	0.6550166243	1.05043934
	1.861276547	1.861564398	1.481526455	0.2963671877	0.281702951
	0.3705239076	0.5976999641	1.12497192	1.057733628	14.31334336
	5.558512636	20.52930284	24.03533134	16.51518595	7.553047051
	17.88064575	7.407804833	20.50631574	21.1046509	19.66760802
	8.388939138	20.79544391	9.379730447	22.23810781	20.72208311
	22.58733203	9.546451696	22.93475486	11.52758138	24.49350551
	21.35879042	24.41843934	10.37731327	24.97816455	14.52515793
	26.3610189	22.16806613	25.73771748	11.67246976	26.4772606
	18.19869698	26.97292701	22.67416796	27.61356044	14.67041999
	25.23986509	21.48502765	26.1505455	22.84087579	29.05268515
	18.8769327	19.16508983	23.15674758	24.40289196	23.01857674
	26.90521781	22.50057667	10.51455356	22.45667381	22.15097218
	23.04936523	19.38880323	23.96944788	13.43592223	19.50984747
	19.19376748	21.97989344	11.92558789	22.72781868	20.99609442
	15.36644136	15.37586831	19.16244429	16.29090158	19.39910367
	20.93955609	11.4693119	11.43867435	15.16399632	20.33100322
	15.28002851	12.83774446	8.834415215	8.72022981	11.4001352
	16.14909359	11.56155601	4.380161437	7.746721274	8.018894747
	9.093351338	6.832454337	8.966638523	13.01080663	8.081518323
	8.911506794	8.514471676	9.157330201	7.800384382	19.70155432
	9.608842548	10.62562312	9.084647934	17.3889226	8.054502636
	17.81536726	12.06225985	12.72059455	10.27613757	19.18746849
	9.603919303	5.283184474	14.96859911	15.02188113	12.22010936
	10.90567241	12.2712555	21.31835295	17.47198185	17.43213573
	15.28409812	11.1778542	15.47678374	48.46272146	18.58443853
