101 4	
	 -104998.462 -1471.394992 -626.8530899 -166.065035
	 -114448.606 -1529.509026 -606.6068835 -141.0905294
	 -123899.0156 -1581.165087 -583.4933226 -117.5491805
	 -133349.6896 -1626.864505 -558.178706 -95.58973165
	 -142800.6224 -1667.055881 -531.2051346 -75.28513391
	 -152251.8058 -1702.141658 -503.0164723 -56.65548692
	 -161703.2302 -1732.483981 -473.9782061 -39.68430608
	 -171154.8852 -1758.40961 -444.3925884 -24.32997453
	 -180606.7605 -1780.214282 -414.5104765 -10.53398432
	 -190058.8458 -1798.166433 -384.5406899 1.77311026
	 -199511.1312 -1812.510377 -354.6573313 12.6674604
	 -208963.607 -1823.469133 -325.0057714 22.22878301
	 -218416.2642 -1831.246759 -295.7074203 30.53816252
	 -227869.094 -1836.030471 -266.8635926 37.67648289
	 -237322.0883 -1837.992451 -238.5587322 43.7232354
	 -246775.2393 -1837.291363 -210.8630559 48.75579927
	 -256228.5396 -1834.073761 -183.834686 52.84887617
	 -265681.9824 -1828.475324 -157.5214929 56.07414936
	 -275135.5609 -1820.62183 -131.9626255 58.5000999
	 -284589.2692 -1810.630101 -107.1897933 60.19188472
	 -294043.1012 -1798.608877 -83.22831836 61.21131807
	 -303497.0515 -1784.659531 -60.09805358 61.61690739
	 -312951.1147 -1768.876653 -37.81417444 61.46391202
	 -322405.286 -1751.348661 -16.38787686 60.80444362
	 -331859.5606 -1732.158329 4.173101917 59.68756102
	 -341313.934 -1711.383275 23.86402407 58.15942156
	 -350768.402 -1689.096329 42.6826861 56.26339977
	 -360222.9606 -1665.365917 60.62903958 54.0402239
	 -369677.6059 -1640.256387 77.704891 51.52809422
	 -379132.3343 -1613.828314 93.91367884 48.76283889
	 -388587.1424 -1586.138846 109.2602112 45.77803993
	 -398042.0268 -1557.241917 123.7504555 42.60514806
	 -407496.9845 -1527.188445 137.3913637 39.27361697
	 -416952.0124 -1496.026538 150.1907294 35.81101591
	 -426407.1077 -1463.801709 162.1570182 32.24313413
	 -435862.2679 -1430.557056 173.2992947 28.59407551
	 -445317.4903 -1396.333445 183.6271227 24.88639286
	 -454772.7724 -1361.169644 193.1504753 21.14116586
	 -464228.1119 -1325.102447 201.8796291 17.37807992
	 -473683.5066 -1288.166783 209.8251137 13.61552967
	 -483138.9544 -1250.395848 216.997643 9.870660555
	 -492594.4533 -1211.821195 223.4080678 6.159488415
	 -502050.0014 -1172.472843 229.0673421 2.496943866
	 -511505.5968 -1132.37943 233.9864952 -1.103054352
	 -520961.2379 -1091.568255 238.1765818 -4.627534625
	 -530416.9229 -1050.065333 241.6486542 -8.064413979
	 -539872.6502 -1007.895475 244.4137453 -11.40245889
	 -549328.4183 -965.0823586 246.482821 -14.6311947
	 -558784.2257 -921.648595 247.8667709 -17.74094234
	 -568240.0713 -877.615766 248.5763976 -20.7226719
	 -577695.9535 -833.0045301 248.6224215 -23.56803221
	 -587151.8711 -787.8346702 248.0154535 -26.26925234
	 -596607.823 -742.1251177 246.7659942 -28.8191664
	 -606063.8079 -695.894013 244.8844059 -31.2111341
	 -615519.8248 -649.1587133 242.3809226 -33.4390268
	 -624975.8725 -601.9358538 239.2656394 -35.49718235
	 -634431.9502 -554.2413782 235.5485029 -37.38041479
	 -643888.0568 -506.0905643 231.2392982 -39.08394211
	 -653344.1915 -457.4980759 226.3476574 -40.60338256
	 -662800.3534 -408.478038 220.8830856 -41.93473633
	 -672256.5416 -359.0439949 214.8549258 -43.07434059
	 -681712.7553 -309.2089562 208.2723585 -44.0188495
	 -691168.9937 -258.9854253 201.1444047 -44.76525552
	 -700625.2561 -208.3854423 193.4799458 -45.31083272
	 -710081.5418 -157.42058 185.2877061 -45.65313416
	 -719537.8502 -106.1019613 176.5762574 -45.78994397
	 -728994.1805 -54.44029185 167.3540167 -45.71932722
	 -738450.5322 -2.445876053 157.6292435 -45.43954565
	 -747906.9046 49.87133064 147.410053 -44.94910602
	 -757363.2973 102.5017312 136.7044098 -44.24668402
	 -766819.7095 155.4360862 125.5201385 -43.33117017
	 -776276.1409 208.665492 113.8649184 -42.20160841
	 -785732.5909 262.1813804 101.7462685 -40.85723271
	 -795189.0591 315.9754676 89.17157552 -39.29743641
	 -804645.5449 370.039759 76.14810084 -37.52175179
	 -814102.048 424.3665215 62.68297399 -35.52984166
	 -823558.5679 478.9483091 48.78320261 -33.32151773
	 -833015.1042 533.7779169 34.45562657 -30.89668143
	 -842471.6565 588.8483939 19.70699268 -28.25540462
	 -851928.2244 644.1529991 4.543907781 -25.39781428
	 -861384.8076 699.6852112 -11.02714799 -22.32417061
	 -870841.4056 755.4387344 -26.9998165 -19.03479722
	 -880298.0183 811.4074942 -43.36784588 -15.53013626
	 -889754.6451 867.585606 -60.12511747 -11.81070646
	 -899211.2859 923.9673917 -77.26563994 -7.877129676
	 -908667.9404 980.5473712 -94.78351869 -3.73005525
	 -918124.6082 1037.320217 -112.6729646 0.629735673
	 -927581.2892 1094.280748 -130.9282865 5.201481506
	 -937037.983 1151.423949 -149.5438908 9.984284693
	 -946494.6893 1208.744965 -168.5142959 14.97727614
	 -955951.408 1266.23909 -187.8341302 20.17942586
	 -965408.1387 1323.901768 -207.4981183 25.58974014
	 -974864.8812 1381.72856 -227.5010726 31.20714194
	 -984321.6354 1439.715209 -247.8379157 37.03054516
	 -993778.4009 1497.857538 -268.5036467 43.05876771
	 -1003235.178 1556.151537 -289.4933854 49.29063463
	 -1012691.965 1614.593293 -310.8023081 55.7249274
	 -1022148.764 1673.179024 -332.4256983 62.36038525
	 -1031605.573 1731.905091 -354.358923 69.19571787
	 -1041062.393 1790.767953 -376.5974496 76.22959649
	 -1050519.223 1849.764137 -399.1367818 83.46069996
	
