50
4 18	
	 2.3296903865007787537 1.2070427827144789568 -0.17428284051171696878 0.4115657735254946159 -0.17775501802883447722 -0.27157047273749512772 0.57786731971050753209 0.19805261715304789405 0.054600391810522778957 0.38947652575336744185 0.76756932362592011909   0   0   0   0   0   0   0
	 0.015217533830509066134 0.0085550946893166255475 -0.0040481234088835657201 0.0015414957391468278765 0.0017866432259996645974 -0.0017657615097647211266 4.7093545974540322249e-05 0.00088649631382331354514 -0.0010730914425172905814 0.00029486575715952870885 0.00032589808806058641333   0   0   0   0   0   0   0
	 4.3568497068494798086 2.4416719226597174419 -0.66782108931996653212 1.3368000117107741165 -0.27338427042368601549 -0.75728932583448238525 1.1450645775000067861 0.4723255614066239616 -0.052136246006881381554 0.71546350846118444977 1.2440558408538100466   0   0   0   0   0   0   0
	 0.012069892669092221332 0.0017897619006871775746 -0.0023122929827415331962 -0.00020243619694392065572 -0.00023680294978867385755 -0.00031553276580720225272 0.00079709204093343991038 0.00028521164268562266067 0.00016049802107412402055 0.00067037422487849934218 0.0016761752198297089241   0 -nan   0   0   0   0 -nan
	
4 18	
	 0.09242162754074520481 0.99404469718054544458 0.91335077255020302722 0.49628973306004292576 -0.78951987735148632108 0.0011139957289054954262 0.77230255594152574794 0.027675108531097950687 0.30660382371011213332 0.3057699261608102792 0.5187727309056635594   0   0   0   0   0   0   0
	 0.40139872126875514313 1.3284270835016691592 0.47628135761461620756 -0.35450962681093417528 -0.37709753914930932428 0.43713501152116279735 -0.05868873176557176663 -0.25664570483904258769 0.32831537212344735766 -0.11487839647028899592 0.022491567021067915277   0   0   0   0   0   0   0
	 0.47064460354242892981 3.4520234203422059949 0.25026757052322234909 2.4427154196396911878 -0.72833125503936779754 -0.82580609152692852071 1.2524272900593382829 0.40175671755046604705 -0.071873711107797555453 0.48189511157706793609 0.42288761225176429992   0   0   0   0   0   0   0
	 -0.73613629512606371108 -3.4933535792522811825 0.5662204856292437638 -1.5990478767066214072 0.18955464809303224083 0.941312936321734961 -0.88048547504224849991 -0.46051094418045968037 0.30339831131048045076 -0.37524327007516322663 -0.2976268570707899519   0   0   0   0   0   0   0
	
4 18	
	 -0.1890339809063399934 0.41797969946946633701 0.45023378644311268237 0.012687041934544134383 0.07080213501651791419 0.1317016336651600783 0.014263269837864484685 -0.00277934559993953589 0.10791836346761354837 0.050426827617587530184 -1.2700471890603102221   0   0   0   0   0   0   0
	 0.058401269237786074262 -0.032409322438837248614 0.13889276451005322377 0.010824688976181204292 -0.026500192004657960321 0.0070489392055119630756 0.034807812650715579117 -0.038014370691082009779 -0.033406133564235156175 0.020415914684431723386 0.20387453607501757058   0   0   0   0   0   0   0
	 -0.57158786006502881882 4.6831467368996024803 0.39897856744915155547 0.05002344173605583616 0.28859139550241436067 0.096699533457036315753 -0.48155792940461139562 -0.37607563187045317532 -0.3366283465740219083 2.1649865725302919195 -4.1420181087334100312   0   0   0   0   0   0   0
	 -0.0063553731619685437104 -0.32849446547055544121 -0.045244539180552954816 -0.093668405570185672704 0.14047608798547173148 0.11813567657229494257 0.13887460730123343811 0.20693000497760966061 0.13145222783297930147 -0.34404741508813474482 0.061531290513512748586   0 -nan   0   0   0   0 -nan
	
4 18	
	 0.16674231831786404112 -0.33180739636473427501 -0.13150394849571375722 0.040552757543509294902 -0.11083326820399773405 -0.11237750091535099461 0.30709810228393036313 -0.082941207156301294257 -0.12945189672958451466 -0.20867095970114399317 0.65135841354009327286   0   0   0   0   0   0   0
	 0.011825059260140692585 -0.03971728013558800674 -0.088970821256663876198 -0.0052616317857162933636 0.016219092359694198963 -0.044795097247562219722 -0.012658140823272994932 -0.0057643793622682102523 -0.029176148237000685409 0.050440134558340829485 0.063433922232363923466   0   0   0   0   0   0   0
	 0.88776291002325180557 -3.7454609741394939704 0.89762275100223254398 0.75345656666205307328 -0.34093661058972918321 0.46501995319127126249 1.8565642774595807474 1.3085940380988729803 1.1864096157738162063 -3.9818560625575067924 4.3786550732270699271   0   0   0   0   0   0   0
	 0.042500129282339586811 -0.049833206101464237736 -0.22234493713171660234 -0.12584104082834338123 0.034262530744463087773 -0.035496809586877300924 0.013727053515805057865 -0.010903951582936596831 -0.0091364057409853444841 0.040659270203493608209 -0.056326007479932799216   0   0   0   0   0   0   0
	
4 18	
	 0.081089617105655695251 -0.1194908695281962363 0.13011418325642101768 0.085345283265316151944 -0.14656129626792990805 0.065572490919645468055 0.17924363692058034592 0.22734355122690066975 0.1846015933868679626 -0.45252352554052105438 0.51521318306525099029   0   0   0   0   0   0   0
	 -0.0054466022256159591156 0.0055419700253802137851 0.045879703471452343289 0.00091195604039668643793 -0.02055496547234191701 -0.0054418080321506929337 -0.02367503825049592156 -0.039891660312758488172 -0.034071202182497893618 0.070600343060273976215 -0.091229675532681311911   0   0   0   0   0   0   0
	 0.75106662336045648676 -2.6097121494173487477 2.4186877049334229994 0.0036288420359178383268 -1.2168950860730776142 0.0030672311665593809948 0.93368881653845525737 1.4432619660725591881 1.7345335198873812477 -2.4249099037131847112 2.7119437083489073004   0   0   0   0   0   0   0
	 -0.023393812501963689304 0.10399040517716162668 0.15351013274092223382 -0.052565845168476517391 -0.060869257075562642478 0.14169167202155011354 -0.09043674939755048936 0.03746084408074512595 0.15155660052968070173 -0.16957808222577638868 -0.0061818007095037173781   0 -nan   0   0   0   0 -nan
	
4 18	
	 0.044103797305410342988 -0.30924242456837414128 -0.31304995942662350306 -0.10328537177898829136 -0.011878584350593822394 -0.07566263457713819085 0.11582549584195692138 0.049158423383912137894 -0.023819061459009131798 0.1076244363380243485 -0.018146900879316064936   0   0   0   0   0   0   0
	 -0.010922619124083043918 0.039299278444769575325 0.089592131254477583302 0.0061916753933456648504 -0.016774364785826459401 0.044248050512087237773 0.013856895626083023249 0.0048391175508421908555 0.028271389958426380862 -0.052224398058212093132 -0.058514866952822000568   0   0   0   0   0   0   0
	 0.37665544311422299861 -4.3300153252796080849 0.12803884881379851146 0.18155246880535366727 -0.35606589088024215295 0.44596412533832080483 0.88932084370891040237 0.86262131415580423077 1.1700335281883111893 -2.6468320112475463013 1.8580684086114567233   0   0   0   0   0   0   0
	 -0.038784642059578856854 0.053421938618502029517 0.22601768186364076807 0.12883475262047988652 -0.033931042079798828803 0.035386467427589204937 -0.0071433589703927026504 0.013823876229648791869 0.0091849942097405063574 -0.049346282157227971954 0.072864669608359605713   0   0   0   0   0   0   0
	
4 18	
	 -0.062055754103472998695 0.17578939892515210719 0.090405442550122352974 -0.30153123402361486916 0.03466196214363154865 -0.024527421836508793429 -0.044766751409803504091 -0.086117599371961658927 -0.058461991188633460892 -0.75046581652845600896 0.5936970383515376426   0   0   0   0   0   0   0
	 0.0013094129096641753986 -0.0073074031093114701074 -0.0011297816394596896846 0.001352389610787317056 0.0099124982322039180416 0.0026774883565748659915 0.025871683985278986356 0.019413659501703841442 0.014221690540566222366 -0.1207477863670344681 0.078502359487907083513   0   0   0   0   0   0   0
	 -0.39413233736324654322 2.2402553827098334871 0.77004974517915869558 -3.2099248026387301458 -1.1756890088605429501 1.0997749990410705667 0.41913551429717216257 -0.4405788228518359162 0.88648084177307739928 -4.1195527342907602986 0.26669847211245301111   0   0   0   0   0   0   0
	 0.012437389640378727559 -0.041728653790860131823 0.013681378623486888102 0.0028854997083953325479 -0.015350048169977863199 0.071389858020603824684 0.11018872018097145005 0.085999348672342421085 0.10479836416558492573 0.23086174517212998403 -0.58312029700963707857   0 -nan   0   0   0   0 -nan
	
4 18	
	 0.0068062797402469376803 -0.94252731103272480162 -0.80864680185972837023 -0.43671650927659300123 0.39923867014037833778 -0.017658442237776933448 -0.19331124205798622118 0.061015020161605384996 -0.081338413390226627087 0.016202361453002359776 0.22703173869000847773   0   0   0   0   0   0   0
	 0.15753754055447763416 -0.045359232369450899758 0.080746230092247323062 0.14449812302013381737 0.056440705491862329379 -0.076553505310959363284 0.059804103687224607899 0.054843458253546188697 -0.026722692034075196804 0.0508036688311926804 0.11810109747471309039   0   0   0   0   0   0   0
	 0.13077497022823447725 -4.8369171417896650311 -0.92830119458043192093 -1.7250148066736217256 0.73892375137622778869 0.14312011278928199465 -0.15917031852317159446 0.12091914612918089333 0.056633686552493185673 -0.007631742397845284881 1.5782826383591865849   0   0   0   0   0   0   0
	 0.090339511117988630096 0.26818159478728581524 -0.12150008157487429683 -0.10213211437798228043 0.15153328983357039483 0.051805147882187790875 -0.26235285431528443389 -0.054467854486630454258 -0.069084154496635644116 -0.056518720575733781553 -0.12027757533924773869   0   0   0   0   0   0   0
	
4 18	
	 0.039527518402574651768 -0.096956796783550791563 0.21672011586948458639 0.20699404057891471198 0.10884730140337485482 -0.30053181709481596728 0.083988703009067994243 -0.45563465389224849789 -0.52666966598337316974 0.63653707271228943121 -0.26859928565793850241   0   0   0   0   0   0   0
	 0.0013588325993688480948 0.000476851473104687566 -0.0022020811955844213186 0.0052193403581819045392 -0.0017057632153777183785 0.0084343678148648352361 0.011397849237249468163 0.013122723309031881014 0.0087488503717265408977 -0.04966573190590359288 0.039492867713749095493   0   0   0   0   0   0   0
	 0.37150686371283958565 -1.6997766706672858827 2.2562194069126872975 2.4068958974494729652 3.6122853649738413395 -1.9398925433170151056 2.8651543137107302606 -1.1743887143542672824 -3.2933519424599189129 -1.7081553654688952371 0.78779637543194502847   0   0   0   0   0   0   0
	 -0.00023754697090353773473 -0.018151224615171553112 -0.06264843027294589306 0.027776855870396636311 0.01169207322887934157 0.25954986949347363945 0.14719873778006642429 0.34811480078507350822 0.39958016704302035116 -0.71987944892467725655 0.37853291135564259839   0 -nan   0   0   0   0 -nan
	
4 18	
	 -0.053073156575030047688 0.14468233556362303238 -0.045732630910657594281 -0.29598192884508306433 -0.1234169773119853375 -0.10214050141336239452 -0.2991096061345748236 -0.27847131537615693597 -0.22471145689273161472 0.48542746390307672799 -0.20848144037468735457   0   0   0   0   0   0   0
	 -0.00036315180938609501827 -0.0021433053514555043192 -0.0014149229911932237336 -0.0011883790813247510111 -0.0024602990067448186721 -0.015948911227317324329 -0.013440030049353178174 -0.037086098899179485711 -0.040935801137728079768 0.0040979893635024015885 0.03791322117259959823   0   0   0   0   0   0   0
	 -0.41056068641304055422 2.1409336826341345272 -0.42126979492818966699 -3.4965690805108069483 -2.6778540536099910696 0.069604788072434586876 -1.5782633336417464243 -2.570081317817888511 -1.1455301358473612972 -2.8535887222418887532 4.7846635207762080455   0   0   0   0   0   0   0
	 0.010652573251153643272 -0.019034884111063840595 0.021008247010354249434 0.006361824350648184398 -0.017237130950039668276 0.04181659659109720345 0.13260159352724953941 0.022886502566245393864 0.047135671567153133998 -0.70127683543507235431 0.51669900607501273448   0   0   0   0   0   0   0
	
4 18	
	 -0.027201303386184896155 0.038687796021064063678 -0.37413586911033341886 -0.076949127034700401384 0.0047363896380971208522 0.22295887320235194262 0.014862696813849230956 -0.27866548697140852697 0.60443257119824844725 -0.21970962163546797763 0.12838448787490586156   0   0   0   0   0   0   0
	 0.00026472749431851204166 -0.0081567637567195629134 -0.0077290983792450114812 0.014414538238405365939 0.021693139023516699176 0.016286754358069172044 0.021688565792928094639 -0.039785003757558050352 0.17561936515400963787 -0.058030640932174144819 -0.0092734725005194224012   0   0   0   0   0   0   0
	 -0.29144041766475942135 0.99033691643790666692 -3.6869592126577686031 -0.2837388054613944055 -1.0925571505846460862 4.6261890321629142164 0.66366032052412382569 -1.5581914535583318848 1.0257885408343914158 0.52204948977543774724 -0.2777572217507365826   0   0   0   0   0   0   0
	 0.0082516351279469275781 -0.0091502822234031232912 0.018844567535219968607 0.091579543968967780376 0.054040334619585093934 0.25885656654642741348 0.1362744440996584705 -0.018164180276236188694 0.0023918210882191252853 0.26429283273926751363 -0.43504528832520000803   0 -nan   0   0   0   0 -nan
	
4 18	
	 -0.052494151048433607132 0.16798943245917910549 0.34092842947923213126 0.067805152508011432011 0.040546971421885062703 -0.058562365648246517136 -0.10664069563594581747 0.0029159840613780549194 -0.082018941450099705492 -0.096345021374648717738 0.19658974564920236872   0   0   0   0   0   0   0
	 0.01303107823457285222 -0.03657827735390867252 -0.00060363274731097503467 0.0099043758222254387608 -0.0058147082749856159045 -0.0079100923619879782989 0.017735767870674538915 -0.0097356686683358808349 -0.027505856259119266377 0.0076304997016914044225 0.074636456869257308822   0   0   0   0   0   0   0
	 -0.16125986954264137641 1.5653106857061664936 2.0452858857268934045 -0.32174211108385830649 -0.84732209745280873125 0.9264476207771648042 -0.38858593772561478286 -0.41015263913770028115 0.57835859027625446949 -1.0026102761324728885 1.2699944478628120148   0   0   0   0   0   0   0
	 0.002204912057608117773 -0.14603372770332154196 -0.07554534959085044965 -0.043319729532867154442 0.040999211771786767122 -0.014273516852462253546 -0.0059773688896725164776 -0.01722622354080566992 -0.063576002648658092031 0.017211347892711507251 -0.037585143794347630752   0   0   0   0   0   0   0
	
4 18	
	 0.06635230108421992512 -0.18254348790193827834 -0.16343225414560699771 0.26698958122539379056 -0.10294464798206266753 -0.010281358472879515917 -0.01414223649380314321 -0.016458509467022798545 -0.010392568363031217532 0.34397590373425906973 0.21400766044296554158   0   0   0   0   0   0   0
	 -0.00050032095908241413455 0.0075819116186907195218 -0.0080615669085849633868 -0.011481761176362936458 -3.151434843152615484e-05 -0.0039669749451435214541 0.0055807526262699460803 -0.0052750378172700847224 -0.0065864455295562346002 -0.0098825806611867305501 0.00033747258816389639514   0   0   0   0   0   0   0
	 0.36729657406870175329 -2.1854687584450207538 -1.2967329290558435861 2.7167749720025740068 0.75245883479413844253 -1.3470581633311715652 -0.36978350989955488526 0.038588971866301516322 -1.2132104478673830794 0.38355763928913877425 3.9248434489022590022   0   0   0   0   0   0   0
	 -0.0058066023120980645236 0.0083355209077936257694 0.00070377879467673398663 -0.1186628159740474725 -0.069821859539643357784 0.023695237746596018585 0.051571308969568928349 -0.0072579022781626726865 0.042027256600989430779 -0.24537490574241463404 0.05355402615280620976   0 -nan   0   0   0   0 -nan
	
4 18	
	 0.05829370567299538286 -0.15747255346015459621 -0.018753978545873125489 0.30611463658030430013 0.045424186890758604107 0.08240148381471365524 0.17864713128098436146 0.21544459339277943766 0.17861193784860077138 0.33213306277855120241 -0.53113934636512027954   0   0   0   0   0   0   0
	 0.0014869182605082040347 0.0019295629634014986684 -0.0042609804306802580992 0.0016321908508644699699 -0.0092717868850692199134 -0.0062337610328609587354 -0.0034792086854991835856 -0.0079479308184567838691 -0.0082023155724121350058 0.020110661323885250379 0.0096615637118028282332   0   0   0   0   0   0   0
	 0.40907859454110395703 -2.208629844311115864 -0.1922022935665279042 3.470918992250739521 1.8568211769800708755 -0.62376100490753794148 0.28714438884888981995 1.3818492248080496143 0.0032949307704011865892 5.9809831030113249639 -4.9024209324469643079   0   0   0   0   0   0   0
	 -0.0019433243242782420254 -0.010056833680818423604 -0.029278910184855851118 -0.067326851521690683766 -0.14339139619880023058 -0.0085906355750005984617 -0.10714462535961317979 -0.12908555371749200202 -0.067277114973668172837 -0.073117661403606315496 0.50966446757260042144   0   0   0   0   0   0   0
	
4 18	
	 -0.035367090067697400102 0.080832120873989332654 -0.2705130941280155521 -0.1683049564416238264 -0.065688529554972466262 0.4094100955086883431 0.028439205238290122396 0.20815843007738221715 -0.074910903038257536934 -0.35347795617107496957 0.21482137243430957096   0   0   0   0   0   0   0
	 -0.00052045331425647157943 -0.00358788838537036801 -0.0069051349849518339069 0.0058535278299279890415 0.0041763854971145538547 0.04296184364521796889 0.010894744383506880375 0.10312803256990120404 0.047094908202443275247 -0.13562139591130875638 0.090433867124646710733   0   0   0   0   0   0   0
	 -0.34809805523558901008 1.4941765828995781096 -2.8195797111670390933 -1.7461984752192643011 -2.9840528330014626235 3.8629345494540792139 -1.4648010786885905521 3.0644374845990522971 3.4937143995959734077 -1.9472845846565982608 1.3988308940095244282   0   0   0   0   0   0   0
	 0.0084057873591550247988 -0.0068478590818604320387 0.014216024877123607101 0.049659324310523021706 -0.089262487194186723727 -0.035651648191754231609 -0.16243355696561379009 0.39239886093261255873 0.7889706444163890886 -0.40825356781473254308 0.33589943284285667113   0 -nan   0   0   0   0 -nan
	
4 18	
	 -0.043748929987670791275 0.11342155909313653139 -0.16231920876551086952 -0.24294800636294927587 -0.15050503732458661577 0.11079138484226966344 -0.23713404498983564617 0.15696147537145549444 0.27223892393907245246 0.22535176884410798581 -0.37569087757279245876   0   0   0   0   0   0   0
	 -0.00080353797640034978818 -0.0013653884271828725574 -0.0033984102395453992876 -0.00019134551874994847921 -0.01063800302473941542 -0.020223309753507182074 -0.038582669533831222275 -0.032996744988702003676 -0.015133202162474594654 0.15056654130334912178 -0.1095349668993877007   0   0   0   0   0   0   0
