22 22	
	 0.0008496038527015819684 0.00020341196521373488735 -7.1617179366335425965e-05 0.00013540942700349787209 -1.5122393932458110839e-05 -0.00011761806263293000875 0.00015711485105505162735 7.9153603570207925152e-05 7.8770108929920672723e-05 -6.6099350891969199748e-05 0.00021184853122591191447   0   0   0   0   0   0   0   0   0   0   0
	 0.00020341196521373488735 0.00079209486741405401872 0.00024808188590927485228 0.00030794344202701923793 -7.6665953289719608989e-05 -8.8706346494076920807e-05 0.00017901640609141642965 5.6712222991003315934e-05 7.4069159772560048786e-05 -2.4032344051741482571e-05 0.00012517668999754614188   0   0   0   0   0   0   0   0   0   0   0
	 -7.1617179366335425965e-05 0.00024808188590927485228 0.00045850679765200192143 0.00029559104234710048597 -9.625474609971897068e-05 -2.0948232691958410716e-05 9.5306840085358698065e-05 1.0166370950906463799e-05 4.222136846122821795e-05 7.4466093620618963664e-07 3.363751727075656601e-05   0   0   0   0   0   0   0   0   0   0   0
	 0.00013540942700349787209 0.00030794344202701923793 0.00029559104234710048597 0.00072643680914429400227 -0.0003208531609741228246 -0.00013950177864027404765 0.00032459353831289255348 5.4887285316894647363e-05 0.00010003560574267231686 -2.6722587615766215237e-05 0.00015742904927844558185   0   0   0   0   0   0   0   0   0   0   0
	 -1.5122393932458110839e-05 -7.6665953289719608989e-05 -9.625474609971897068e-05 -0.0003208531609741228246 0.00044100892098605435059 0.00012986211354632133663 -0.00037127013584056290686 -4.4900761539518342625e-05 -9.4404264339679973056e-05 1.1542435183883511328e-05 -0.00011007644622200297275   0   0   0   0   0   0   0   0   0   0   0
	 -0.00011761806263293000875 -8.8706346494076920807e-05 -2.0948232691958410716e-05 -0.00013950177864027404765 0.00012986211354632133663 0.00015062713610147724914 -0.00026270386225012430951 -6.6781305222815090603e-05 -8.8270610346977745257e-05 3.7824575304855508062e-05 -9.2921110712818131682e-05   0   0   0   0   0   0   0   0   0   0   0
	 0.00015711485105505162735 0.00017901640609141642965 9.5306840085358698065e-05 0.00032459353831289255348 -0.00037127013584056290686 -0.00026270386225012430951 0.00080239652324560692409 0.0001898647083951886293 0.00040874071135046843167 -8.4183560717855613763e-05 0.00047956035452567305618   0   0   0   0   0   0   0   0   0   0   0
	 7.9153603570207925152e-05 5.6712222991003315934e-05 1.0166370950906463799e-05 5.4887285316894647363e-05 -4.4900761539518342625e-05 -6.6781305222815090603e-05 0.0001898647083951886293 7.3578581754754130611e-05 0.00012224962937618688336 -3.3299250732310904535e-05 0.00016690454002180019912   0   0   0   0   0   0   0   0   0   0   0
	 7.8770108929920672723e-05 7.4069159772560048786e-05 4.222136846122821795e-05 0.00010003560574267231686 -9.4404264339679973056e-05 -8.8270610346977745257e-05 0.00040874071135046843167 0.00012224962937618688336 0.00033432030349553592402 -6.1341551839184436479e-05 0.00046149812033647273895   0   0   0   0   0   0   0   0   0   0   0
	 -6.6099350891969199748e-05 -2.4032344051741482571e-05 7.4466093620618963664e-07 -2.6722587615766215237e-05 1.1542435183883511328e-05 3.7824575304855508062e-05 -8.4183560717855613763e-05 -3.3299250732310904535e-05 -6.1341551839184436479e-05 4.024616431258615473e-05 -0.00011163297443732526774   0   0   0   0   0   0   0   0   0   0   0
	 0.00021184853122591191447 0.00012517668999754614188 3.363751727075656601e-05 0.00015742904927844558185 -0.00011007644622200297275 -9.2921110712818131682e-05 0.00047956035452567305618 0.00016690454002180019912 0.00046149812033647273895 -0.00011163297443732526774 0.00095838997814593808195   0   0   0   0   0   0   0   0   0   0   0
	   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
	   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
	   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
	   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
	   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
	   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
	   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
	   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
	   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
	   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
	   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
	
